seed,scenario,sequence_index,sequence_id,slot,start,end_exclusive,channels,signs,duration,magnitude_std,offset_from_nearest_transition,scale_source,split,corruption_type
45,switch_at,7,valf_20260921_45_transit_smooth_003,1,120,132,[0],[-1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_at,8,valf_20260921_45_transit_rough_000,0,60,72,[2],[1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_at,8,valf_20260921_45_transit_rough_000,1,120,132,[0],[1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_at,9,valf_20260921_45_transit_rough_001,0,60,72,[1],[1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_at,9,valf_20260921_45_transit_rough_001,1,120,132,[0],[1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_at,10,valf_20260921_45_transit_rough_002,0,60,72,[0],[1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_at,10,valf_20260921_45_transit_rough_002,1,120,132,[1],[-1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_at,11,valf_20260921_45_transit_rough_003,0,60,72,[1],[-1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_at,11,valf_20260921_45_transit_rough_003,1,120,132,[2],[1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_before6,0,valf_20260921_45_warehouse_000,0,54,66,[1],[1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_before6,0,valf_20260921_45_warehouse_000,1,114,126,[2],[-1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_before6,1,valf_20260921_45_warehouse_001,0,54,66,[1],[-1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_before6,1,valf_20260921_45_warehouse_001,1,114,126,[2],[1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_before6,2,valf_20260921_45_warehouse_002,0,54,66,[2],[-1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_before6,2,valf_20260921_45_warehouse_002,1,114,126,[2],[-1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_before6,3,valf_20260921_45_warehouse_003,0,54,66,[0],[1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_before6,3,valf_20260921_45_warehouse_003,1,114,126,[1],[1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_before6,4,valf_20260921_45_transit_smooth_000,0,54,66,[0],[1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_before6,4,valf_20260921_45_transit_smooth_000,1,114,126,[2],[-1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_before6,5,valf_20260921_45_transit_smooth_001,0,54,66,[1],[1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_before6,5,valf_20260921_45_transit_smooth_001,1,114,126,[0],[1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_before6,6,valf_20260921_45_transit_smooth_002,0,54,66,[0],[-1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_before6,6,valf_20260921_45_transit_smooth_002,1,114,126,[1],[1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_before6,7,valf_20260921_45_transit_smooth_003,0,54,66,[0],[1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_before6,7,valf_20260921_45_transit_smooth_003,1,114,126,[0],[-1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_before6,8,valf_20260921_45_transit_rough_000,0,54,66,[2],[1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_before6,8,valf_20260921_45_transit_rough_000,1,114,126,[0],[1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_before6,9,valf_20260921_45_transit_rough_001,0,54,66,[1],[1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_before6,9,valf_20260921_45_transit_rough_001,1,114,126,[0],[1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_before6,10,valf_20260921_45_transit_rough_002,0,54,66,[0],[1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_before6,10,valf_20260921_45_transit_rough_002,1,114,126,[1],[-1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_before6,11,valf_20260921_45_transit_rough_003,0,54,66,[1],[-1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_before6,11,valf_20260921_45_transit_rough_003,1,114,126,[2],[1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_after6,0,valf_20260921_45_warehouse_000,0,66,78,[1],[1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_after6,0,valf_20260921_45_warehouse_000,1,126,138,[2],[-1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_after6,1,valf_20260921_45_warehouse_001,0,66,78,[1],[-1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_after6,1,valf_20260921_45_warehouse_001,1,126,138,[2],[1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_after6,2,valf_20260921_45_warehouse_002,0,66,78,[2],[-1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_after6,2,valf_20260921_45_warehouse_002,1,126,138,[2],[-1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_after6,3,valf_20260921_45_warehouse_003,0,66,78,[0],[1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_after6,3,valf_20260921_45_warehouse_003,1,126,138,[1],[1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_after6,4,valf_20260921_45_transit_smooth_000,0,66,78,[0],[1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_after6,4,valf_20260921_45_transit_smooth_000,1,126,138,[2],[-1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_after6,5,valf_20260921_45_transit_smooth_001,0,66,78,[1],[1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_after6,5,valf_20260921_45_transit_smooth_001,1,126,138,[0],[1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_after6,6,valf_20260921_45_transit_smooth_002,0,66,78,[0],[-1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_after6,6,valf_20260921_45_transit_smooth_002,1,126,138,[1],[1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_after6,7,valf_20260921_45_transit_smooth_003,0,66,78,[0],[1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_after6,7,valf_20260921_45_transit_smooth_003,1,126,138,[0],[-1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_after6,8,valf_20260921_45_transit_rough_000,0,66,78,[2],[1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_after6,8,valf_20260921_45_transit_rough_000,1,126,138,[0],[1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_after6,9,valf_20260921_45_transit_rough_001,0,66,78,[1],[1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_after6,9,valf_20260921_45_transit_rough_001,1,126,138,[0],[1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_after6,10,valf_20260921_45_transit_rough_002,0,66,78,[0],[1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_after6,10,valf_20260921_45_transit_rough_002,1,126,138,[1],[-1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_after6,11,valf_20260921_45_transit_rough_003,0,66,78,[1],[-1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_after6,11,valf_20260921_45_transit_rough_003,1,126,138,[2],[1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,steady_d12_n2_m1,0,valf_20260921_46_warehouse_000,0,128,140,[0],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,steady_d12_n2_m1,0,valf_20260921_46_warehouse_000,1,84,96,[1],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,steady_d12_n2_m1,1,valf_20260921_46_warehouse_001,0,74,86,[1],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,steady_d12_n2_m1,1,valf_20260921_46_warehouse_001,1,129,141,[1],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,steady_d12_n2_m1,2,valf_20260921_46_warehouse_002,0,50,62,[1],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,steady_d12_n2_m1,2,valf_20260921_46_warehouse_002,1,14,26,[0],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,steady_d12_n2_m1,3,valf_20260921_46_warehouse_003,0,4,16,[0],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,steady_d12_n2_m1,3,valf_20260921_46_warehouse_003,1,52,64,[1],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,steady_d12_n2_m1,4,valf_20260921_46_transit_smooth_000,0,110,122,[2],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,steady_d12_n2_m1,4,valf_20260921_46_transit_smooth_000,1,64,76,[2],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,steady_d12_n2_m1,5,valf_20260921_46_transit_smooth_001,0,137,149,[2],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,steady_d12_n2_m1,5,valf_20260921_46_transit_smooth_001,1,45,57,[0],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,steady_d12_n2_m1,6,valf_20260921_46_transit_smooth_002,0,70,82,[2],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,steady_d12_n2_m1,6,valf_20260921_46_transit_smooth_002,1,108,120,[0],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,steady_d12_n2_m1,7,valf_20260921_46_transit_smooth_003,0,32,44,[1],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,steady_d12_n2_m1,7,valf_20260921_46_transit_smooth_003,1,119,131,[2],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,steady_d12_n2_m1,8,valf_20260921_46_transit_rough_000,0,113,125,[2],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,steady_d12_n2_m1,8,valf_20260921_46_transit_rough_000,1,60,72,[1],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,steady_d12_n2_m1,9,valf_20260921_46_transit_rough_001,0,89,101,[0],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,steady_d12_n2_m1,9,valf_20260921_46_transit_rough_001,1,48,60,[0],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,steady_d12_n2_m1,10,valf_20260921_46_transit_rough_002,0,7,19,[1],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,steady_d12_n2_m1,10,valf_20260921_46_transit_rough_002,1,117,129,[0],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,steady_d12_n2_m1,11,valf_20260921_46_transit_rough_003,0,96,108,[0],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,steady_d12_n2_m1,11,valf_20260921_46_transit_rough_003,1,58,70,[1],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,duration4,0,valf_20260921_46_warehouse_000,0,128,132,[0],[-1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,duration4,0,valf_20260921_46_warehouse_000,1,84,88,[1],[1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,duration4,1,valf_20260921_46_warehouse_001,0,74,78,[1],[1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,duration4,1,valf_20260921_46_warehouse_001,1,129,133,[1],[-1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,duration4,2,valf_20260921_46_warehouse_002,0,50,54,[1],[-1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,duration4,2,valf_20260921_46_warehouse_002,1,14,18,[0],[1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,duration4,3,valf_20260921_46_warehouse_003,0,4,8,[0],[1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,duration4,3,valf_20260921_46_warehouse_003,1,52,56,[1],[-1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,duration4,4,valf_20260921_46_transit_smooth_000,0,110,114,[2],[-1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,duration4,4,valf_20260921_46_transit_smooth_000,1,64,68,[2],[-1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,duration4,5,valf_20260921_46_transit_smooth_001,0,137,141,[2],[-1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,duration4,5,valf_20260921_46_transit_smooth_001,1,45,49,[0],[1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,duration4,6,valf_20260921_46_transit_smooth_002,0,70,74,[2],[-1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,duration4,6,valf_20260921_46_transit_smooth_002,1,108,112,[0],[1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,duration4,7,valf_20260921_46_transit_smooth_003,0,32,36,[1],[-1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,duration4,7,valf_20260921_46_transit_smooth_003,1,119,123,[2],[-1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,duration4,8,valf_20260921_46_transit_rough_000,0,113,117,[2],[-1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,duration4,8,valf_20260921_46_transit_rough_000,1,60,64,[1],[-1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,duration4,9,valf_20260921_46_transit_rough_001,0,89,93,[0],[-1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,duration4,9,valf_20260921_46_transit_rough_001,1,48,52,[0],[-1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,duration4,10,valf_20260921_46_transit_rough_002,0,7,11,[1],[-1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,duration4,10,valf_20260921_46_transit_rough_002,1,117,121,[0],[-1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,duration4,11,valf_20260921_46_transit_rough_003,0,96,100,[0],[-1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,duration4,11,valf_20260921_46_transit_rough_003,1,58,62,[1],[1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,duration24,0,valf_20260921_46_warehouse_000,0,128,152,[0],[-1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,duration24,0,valf_20260921_46_warehouse_000,1,84,108,[1],[1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,duration24,1,valf_20260921_46_warehouse_001,0,74,98,[1],[1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,duration24,1,valf_20260921_46_warehouse_001,1,129,153,[1],[-1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,duration24,2,valf_20260921_46_warehouse_002,0,50,74,[1],[-1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,duration24,2,valf_20260921_46_warehouse_002,1,14,38,[0],[1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,duration24,3,valf_20260921_46_warehouse_003,0,4,28,[0],[1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,duration24,3,valf_20260921_46_warehouse_003,1,52,76,[1],[-1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,duration24,4,valf_20260921_46_transit_smooth_000,0,110,134,[2],[-1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,duration24,4,valf_20260921_46_transit_smooth_000,1,64,88,[2],[-1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,duration24,5,valf_20260921_46_transit_smooth_001,0,137,161,[2],[-1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,duration24,5,valf_20260921_46_transit_smooth_001,1,45,69,[0],[1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,duration24,6,valf_20260921_46_transit_smooth_002,0,70,94,[2],[-1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,duration24,6,valf_20260921_46_transit_smooth_002,1,108,132,[0],[1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,duration24,7,valf_20260921_46_transit_smooth_003,0,32,56,[1],[-1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,duration24,7,valf_20260921_46_transit_smooth_003,1,119,143,[2],[-1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,duration24,8,valf_20260921_46_transit_rough_000,0,113,137,[2],[-1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,duration24,8,valf_20260921_46_transit_rough_000,1,60,84,[1],[-1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,duration24,9,valf_20260921_46_transit_rough_001,0,89,113,[0],[-1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,duration24,9,valf_20260921_46_transit_rough_001,1,48,72,[0],[-1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,duration24,10,valf_20260921_46_transit_rough_002,0,7,31,[1],[-1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,duration24,10,valf_20260921_46_transit_rough_002,1,117,141,[0],[-1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,duration24,11,valf_20260921_46_transit_rough_003,0,96,120,[0],[-1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,duration24,11,valf_20260921_46_transit_rough_003,1,58,82,[1],[1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,count1,0,valf_20260921_46_warehouse_000,0,128,140,[0],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,count1,1,valf_20260921_46_warehouse_001,0,74,86,[1],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,count1,2,valf_20260921_46_warehouse_002,0,50,62,[1],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,count1,3,valf_20260921_46_warehouse_003,0,4,16,[0],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,count1,4,valf_20260921_46_transit_smooth_000,0,110,122,[2],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,count1,5,valf_20260921_46_transit_smooth_001,0,137,149,[2],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,count1,6,valf_20260921_46_transit_smooth_002,0,70,82,[2],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,count1,7,valf_20260921_46_transit_smooth_003,0,32,44,[1],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,count1,8,valf_20260921_46_transit_rough_000,0,113,125,[2],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,count1,9,valf_20260921_46_transit_rough_001,0,89,101,[0],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,count1,10,valf_20260921_46_transit_rough_002,0,7,19,[1],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,count1,11,valf_20260921_46_transit_rough_003,0,96,108,[0],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,count3,0,valf_20260921_46_warehouse_000,0,128,140,[0],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,count3,0,valf_20260921_46_warehouse_000,1,84,96,[1],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,count3,0,valf_20260921_46_warehouse_000,2,12,24,[2],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,count3,1,valf_20260921_46_warehouse_001,0,74,86,[1],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,count3,1,valf_20260921_46_warehouse_001,1,129,141,[1],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,count3,1,valf_20260921_46_warehouse_001,2,4,16,[1],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,count3,2,valf_20260921_46_warehouse_002,0,50,62,[1],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,count3,2,valf_20260921_46_warehouse_002,1,14,26,[0],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,count3,2,valf_20260921_46_warehouse_002,2,128,140,[1],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,count3,3,valf_20260921_46_warehouse_003,0,4,16,[0],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,count3,3,valf_20260921_46_warehouse_003,1,52,64,[1],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,count3,3,valf_20260921_46_warehouse_003,2,134,146,[1],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,count3,4,valf_20260921_46_transit_smooth_000,0,110,122,[2],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,count3,4,valf_20260921_46_transit_smooth_000,1,64,76,[2],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,count3,4,valf_20260921_46_transit_smooth_000,2,26,38,[1],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,count3,5,valf_20260921_46_transit_smooth_001,0,137,149,[2],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,count3,5,valf_20260921_46_transit_smooth_001,1,45,57,[0],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,count3,5,valf_20260921_46_transit_smooth_001,2,91,103,[1],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,count3,6,valf_20260921_46_transit_smooth_002,0,70,82,[2],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,count3,6,valf_20260921_46_transit_smooth_002,1,108,120,[0],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,count3,6,valf_20260921_46_transit_smooth_002,2,7,19,[1],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,count3,7,valf_20260921_46_transit_smooth_003,0,32,44,[1],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,count3,7,valf_20260921_46_transit_smooth_003,1,119,131,[2],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,count3,7,valf_20260921_46_transit_smooth_003,2,78,90,[1],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,count3,8,valf_20260921_46_transit_rough_000,0,113,125,[2],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,count3,8,valf_20260921_46_transit_rough_000,1,60,72,[1],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,count3,8,valf_20260921_46_transit_rough_000,2,2,14,[1],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,count3,9,valf_20260921_46_transit_rough_001,0,89,101,[0],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,count3,9,valf_20260921_46_transit_rough_001,1,48,60,[0],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,count3,9,valf_20260921_46_transit_rough_001,2,5,17,[0],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,count3,10,valf_20260921_46_transit_rough_002,0,7,19,[1],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,count3,10,valf_20260921_46_transit_rough_002,1,117,129,[0],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,count3,10,valf_20260921_46_transit_rough_002,2,61,73,[2],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,count3,11,valf_20260921_46_transit_rough_003,0,96,108,[0],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,count3,11,valf_20260921_46_transit_rough_003,1,58,70,[1],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,count3,11,valf_20260921_46_transit_rough_003,2,4,16,[2],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,magnitude2,0,valf_20260921_46_warehouse_000,0,128,140,[0],[-1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,magnitude2,0,valf_20260921_46_warehouse_000,1,84,96,[1],[1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,magnitude2,1,valf_20260921_46_warehouse_001,0,74,86,[1],[1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,magnitude2,1,valf_20260921_46_warehouse_001,1,129,141,[1],[-1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,magnitude2,2,valf_20260921_46_warehouse_002,0,50,62,[1],[-1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,magnitude2,2,valf_20260921_46_warehouse_002,1,14,26,[0],[1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,magnitude2,3,valf_20260921_46_warehouse_003,0,4,16,[0],[1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,magnitude2,3,valf_20260921_46_warehouse_003,1,52,64,[1],[-1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
